,sticker_id,price
454,Наклейка | DD (металлическая) | Бостон 2018,61.01
455,Наклейка | Summer (золотая) | Катовице 2019,62.63
456,Наклейка | Luminosity Gaming (голографическая) | MLG Columbus 2016,62.01
457,Наклейка | North (металлическая) | Атланта 2017,61.11
458,Наклейка | xccurate (золотая) | Катовице 2019,62.98
459,Наклейка | jR (золотая) | Лондон 2018,61.3
460,Наклейка | ropz (золотая) | Берлин 2019,62.11
461,Наклейка | dupreeh (золотая) | Катовице 2019,60.04
462,Наклейка | s1mple (золотая) | Берлин 2019,60.91
463,Наклейка | dupreeh (металлическая) | Атланта 2017,60.86
464,Наклейка | Ninjas in Pyjamas (металлическая) | Катовице 2015,60.12
465,Наклейка | Team EnVyUs (голографическая) | Катовице 2015,60.0
466,Наклейка | S0tF1k (золотая) | Лондон 2018,60.12
467,Наклейка | Magisk (металлическая) | Краков 2017,59.94
468,Наклейка | Golden (золотая) | Лондон 2018,59.95
469,Наклейка | snatchie (золотая) | Лондон 2018,59.94
470,Наклейка | nex (металлическая) | Краков 2017,59.82
471,Наклейка | s1mple (Gold) | Antwerp 2022,59.3
472,Наклейка | MSL (металлическая) | Краков 2017,59.03
473,Наклейка | dennis (золотая) | Лондон 2018,58.92
474,Наклейка | Titan | Катовице 2015,58.94
475,Наклейка | jR (золотая) | Катовице 2019,58.9
476,Наклейка | KSCERATO (золотая) | Рио 2022,58.25
477,Наклейка | advent (золотая) | Катовице 2019,58.94
478,Наклейка | Ninjas in Pyjamas (голографическая) | DreamHack 2014,58.43
479,Наклейка | Magisk (золотая) | Катовице 2019,58.26
480,Наклейка | Virtus.Pro (металлическая) | Атланта 2017,58.25
481,Наклейка | GuardiaN (золотая) | Катовице 2019,57.84
482,Наклейка | Stewie2K (металлическая) | Краков 2017,56.41
483,Наклейка | tonyblack (золотая) | Катовице 2019,57.5
484,Наклейка | Brehze (золотая) | Рио 2022,57.5
485,Наклейка | ANDROID (золотая) | Лондон 2018,57.5
486,Наклейка | tabseN (золотая) | Катовице 2019,57.62
487,Наклейка | Gambit Gaming (металлическая) | Атланта 2017,57.24
488,Наклейка | LEGIJA (металлическая) | Краков 2017,55.45
489,Наклейка | RUBINO (металлическая) | Атланта 2017,56.3
490,Наклейка | crush (золотая) | Катовице 2019,55.62
491,Наклейка | fitch (золотая) | Катовице 2019,56.48
492,Наклейка | autimatic (металлическая) | Краков 2017,56.28
493,Наклейка | Happy (металлическая) | Кёльн 2016,56.13
494,Наклейка | shox (металлическая) | Кёльн 2016,57.27
495,Наклейка | Sprout Esports (металлическая) | Бостон 2018,55.17
496,Наклейка | FalleN (металлическая) | Колумбус 2016,55.04
497,Наклейка | seang@res | Бостон 2018,55.0
498,Наклейка | shroud (металлическая) | Кёльн 2015,55.0
499,Наклейка | Magisk (металлическая) | Атланта 2017,54.79
500,Наклейка | Boombl4 (золотая) | Катовице 2019,54.37
501,Наклейка | SK Gaming (голографическая) | Атланта 2017,53.99
502,Наклейка | wayLander (золотая) | Катовице 2019,53.91
503,Наклейка | smooya (золотая) | Катовице 2019,53.96
504,Наклейка | coldzera (золотая) | Катовице 2019,53.87
505,Наклейка | FugLy (золотая) | Катовице 2019,53.86
506,Наклейка | BnTeT (металлическая) | Бостон 2018,53.56
507,Наклейка | SicK (золотая) | Лондон 2018,52.99
508,Наклейка | Ex6TenZ (металлическая) | Клуж-Напока 2015,52.76
509,Наклейка | device (золотая) | Берлин 2019,52.69
510,Наклейка | TACO (золотая) | Катовице 2019,52.63
511,Наклейка | Brollan (золотая) | Катовице 2019,52.68
512,Наклейка | malta (золотая) | Катовице 2019,52.62
513,Наклейка | sdy (золотая) | Рио 2022,52.63
514,Наклейка | olofmeister (золотая) | Катовице 2019,52.63
515,Наклейка | FalleN (металлическая) | Краков 2017,52.27
516,Наклейка | Hiko (золотая) | Лондон 2018,49.93
517,Наклейка | k0nfig (металлическая) | Атланта 2017,52.06
518,Наклейка | AZR (золотая) | Лондон 2018,52.97
519,Наклейка | daps (золотая) | Катовице 2019,51.56
520,Наклейка | Stewie2K (металлическая) | Колумбус 2016,51.38
521,Наклейка | Rickeh (золотая) | Лондон 2018,52.04
522,Наклейка | hutji (золотая) | Лондон 2018,51.56
523,Наклейка | Attacker (золотая) | Катовице 2019,50.0
524,Наклейка | s1mple | Атланта 2017,49.97
525,Наклейка | jdm64 (металлическая) | Атланта 2017,49.71
526,Наклейка | FaZe Clan (металлическая) | Бостон 2018,49.79
527,Наклейка | bodyy (золотая) | Катовице 2019,48.87
528,Наклейка | Counter Logic Gaming (металлическая) | Кёльн 2016,49.48
529,Наклейка | device (золотая) | Стокгольм 2021,49.36
530,Наклейка | Охотник за головами (металлическая),48.94
531,Наклейка | jkaem (золотая) | Лондон 2018,48.67
532,Наклейка | ShahZaM (золотая) | Лондон 2018,46.81
533,Наклейка | bodyy (золотая) | Лондон 2018,48.53
534,Наклейка | n0thing (металлическая) | Краков 2017,48.38
535,Наклейка | Zeus (золотая) | Катовице 2019,48.67
536,Наклейка | Happy (металлическая) | Клуж-Напока 2015,48.37
537,Наклейка | ScreaM (металлическая) | Колумбус 2016,48.23
538,Наклейка | NiKo (золотая) | Стокгольм 2021,48.21
539,Наклейка | mir (золотая) | Лондон 2018,47.74
540,Наклейка | Kvik (золотая) | Лондон 2018,49.39
541,Наклейка | SmithZz (золотая) | Лондон 2018,48.39
542,Наклейка | CeRq (золотая) | Катовице 2019,47.51
543,Наклейка | HEN1 (металлическая) | Бостон 2018,47.33
544,Наклейка | balblna (золотая) | Лондон 2018,47.15
545,Наклейка | Cloud9 (голографическая) | Бостон 2018,47.08
546,Наклейка | mou (металлическая) | Кёльн 2016,45.94
547,Наклейка | HellRaisers (металлическая) | Атланта 2017,45.82
548,Наклейка | Team Liquid (металлическая) | Кёльн 2016,46.99
549,Наклейка | gla1ve (золотая) | Катовице 2019,46.81
550,Наклейка | Team Dignitas (голографическая) | Кёльн 2016,46.78
551,Наклейка | steel (металлическая) | Краков 2017,46.47
552,Наклейка | STYKO (золотая) | Лондон 2018,46.75
553,Наклейка | Brehze (золотая) | Катовице 2019,46.26
554,Наклейка | Fnatic (голографическая) | Атланта 2017,46.26
555,Наклейка | Lekr0 (металлическая) | Бостон 2018,46.0
556,Наклейка | ableJ (золотая) | Катовице 2019,46.0
557,Наклейка | Team EnVyUs (металлическая) | Атланта 2017,43.7
558,Наклейка | Snappi (золотая) | Лондон 2018,47.24
559,Наклейка | Kvik (золотая) | Катовице 2019,43.53
560,Наклейка | flusha (золотая) | Лондон 2018,44.16
561,Наклейка | ESL One Cologne 2014 (красная),45.25
562,Наклейка | COLDYY1 (золотая) | Лондон 2018,45.15
563,Наклейка | oskar (металлическая) | Краков 2017,45.03
564,Наклейка | Team Dignitas (металлическая) | Клуж-Напока 2015,45.0
565,Наклейка | k0nfig (металлическая) | Краков 2017,44.85
566,Наклейка | Liazz (золотая) | Катовице 2019,44.4
567,Наклейка | ISSAA (золотая) | Лондон 2018,44.53
568,Наклейка | GeT_RiGhT (золотая) | Катовице 2019,44.4
569,Наклейка | apEX (металлическая) | Краков 2017,44.39
570,Наклейка | Natus Vincere (голографическая) | Кёльн 2014,44.21
