,id,gun_id,sticker1_id,sticker2_id,sticker3_id,sticker4_id,price
471,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Ninjas in Pyjamas | Лондон 2018, f0rest | Катовице 2019, Ninjas in Pyjamas | РМР 2020, f0rest | Катовице 2019471",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Ninjas in Pyjamas | Лондон 2018,Наклейка | f0rest | Катовице 2019,Наклейка | Ninjas in Pyjamas | РМР 2020,Наклейка | f0rest | Катовице 2019,1.55
472,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Tyloo | Лондон 2018, Tyloo | Лондон 2018, Tyloo | Лондон 2018, Tyloo | Лондон 2018472",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Tyloo | Лондон 2018,Наклейка | Tyloo | Лондон 2018,Наклейка | Tyloo | Лондон 2018,Наклейка | Tyloo | Лондон 2018,1.61
473,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Spirit | РМР 2020, GeT_RiGhT | Берлин 2019, Плохо нарисованная Ава, Heroic (голографическая) | РМР 2020473",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Spirit | РМР 2020,Наклейка | GeT_RiGhT | Берлин 2019,Наклейка | Плохо нарисованная Ава,Наклейка | Heroic (голографическая) | РМР 2020,1.65
474,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Heroic | Антверпен 2022, Heroic | Антверпен 2022, Heroic | Антверпен 2022, FaZe Clan | Антверпен 2022474",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Heroic | Антверпен 2022,Наклейка | Heroic | Антверпен 2022,Наклейка | Heroic | Антверпен 2022,Наклейка | FaZe Clan | Антверпен 2022,1.7
475,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: somebody | Катовице 2019, AdreN | Катовице 2019475",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | somebody | Катовице 2019,Наклейка | AdreN | Катовице 2019,,,1.61
476,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Легендарный беркут, Natus Vincere | РМР 2020, GODSENT | РМР 2020476",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Легендарный беркут,Наклейка | Natus Vincere | РМР 2020,Наклейка | GODSENT | РМР 2020,,1.65
477,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021, Natus Vincere | Стокгольм 2021477",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,Наклейка | Natus Vincere | Стокгольм 2021,1.61
478,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: b1t | Стокгольм 2021, b1t | Стокгольм 2021, b1t | Стокгольм 2021, b1t | Стокгольм 2021478",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,1.57
479,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: b1t | Стокгольм 2021, b1t | Стокгольм 2021, b1t | Стокгольм 2021, b1t | Стокгольм 2021479",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,Наклейка | b1t | Стокгольм 2021,1.61
480,AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: ISSAA | Катовице 2019480,AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | ISSAA | Катовице 2019,,,,1.65
481,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Evil Geniuses (голографическая) | РМР 2020, Virtus.pro (голографическая) | РМР 2020481",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Evil Geniuses (голографическая) | РМР 2020,Наклейка | Virtus.pro (голографическая) | РМР 2020,,,1.54
482,"AK-47 | Элитное снаряжение (После полевых испытаний)Наклейка: Astralis | Антверпен 2022, Bad News Eagles (голографическая) | Антверпен 2022, Imperial Esports | Антверпен 2022, Xyp9x | Антверпен 2022482",AK-47 | Элитное снаряжение (После полевых испытаний),Наклейка | Astralis | Антверпен 2022,Наклейка | Bad News Eagles (голографическая) | Антверпен 2022,Наклейка | Imperial Esports | Антверпен 2022,Наклейка | Xyp9x | Антверпен 2022,1.7
