sticker_id,price
Наклейка | OpTic Gaming (голографическая) | Лондон 2018,3.77

Наклейка | GruBy (металлическая) | Кёльн 2015,3.77

Наклейка | slaxz- (золотая) | Рио 2022,3.77

Наклейка | chopper (металлическая) | Лондон 2018,3.76

Наклейка | FugLy | Клуж-Напока 2015,3.75

Наклейка | torzsi (голографическая) | Рио 2022,3.74

Наклейка | yam (металлическая) | Кёльн 2015,3.74

Наклейка | Меркуриевый рывок (голографическая),3.73

Наклейка | Hobbit (голографическая) | Рио 2022,3.72

Наклейка | aumaN (металлическая) | Катовице 2019,3.72

Наклейка | Пегас (голографическая),3.72

Наклейка | Плохо нарисованный Номер К (голографическая),3.70

Наклейка | EliGE (металлическая) | Лондон 2018,3.70

Наклейка | pashaBiceps | Кёльн 2015,3.70

Наклейка | Кавайный террорист (голографическая),3.70

Наклейка | rain | Краков 2017,3.70

Наклейка | Magisk | Краков 2017,3.70

Наклейка | rain | Колумбус 2016,3.70

Наклейка | DavCost | Кёльн 2015,3.69

Наклейка | gla1ve (металлическая) | Лондон 2018,3.68

Наклейка | Золотая звезда (голографическая),3.68

Наклейка | AZR (металлическая) | Кёльн 2015,3.68

Наклейка | markeloff | Краков 2017,3.65

Наклейка | flamie | Атланта 2017,3.65

Наклейка | sdy (голографическая) | Рио 2022,3.65

Наклейка | Bash (голографическая),3.62

Наклейка | TaZ (металлическая) | Колумбус 2016,3.62

Наклейка | seized (металлическая) | Колумбус 2016,3.53

Наклейка | SnypeR | Кёльн 2015,3.61

Наклейка | FaZe (золотая) | РМР 2020,3.61

Наклейка | Взрыв (металлическая),3.74

Наклейка | 9z Team (золотая) | Антверпен 2022,3.59

Наклейка | G2 (золотая) | РМР 2020,3.57

Наклейка | gob b (металлическая) | Бостон 2018,3.57

Наклейка | woxic (золотая) | Антверпен 2022,3.57

Наклейка | Tyloo | Бостон 2018,3.56

Наклейка | b1t (Holo) | Antwerp 2022,3.54

Наклейка | seized (металлическая) | Кёльн 2015,3.54

Наклейка | Глаз долой (голографическая),3.53

Наклейка | AdreN | Краков 2017,3.53

Наклейка | fox | Клуж-Напока 2015,3.52

Наклейка | Конфетная плавность (голографическая),3.51

Наклейка | dAT team | Кёльн 2014,3.50

Наклейка | daps | Кёльн 2016,3.46

Наклейка | Space Soldiers (голографическая) | Лондон 2018,3.50

Наклейка | Edward (металлическая) | Колумбус 2016,3.50

Наклейка | Happy | Атланта 2017,3.49

Наклейка | FL1T (золотая) | Стокгольм 2021,3.49

Наклейка | Team Liquid (голографическая) | Рио 2022,3.48

Наклейка | jdm64 | Клуж-Напока 2015,3.48

Наклейка | Team Spirit (золотая) | Антверпен 2022,3.48

Наклейка | Team Liquid | Клуж-Напока 2015,3.48

Наклейка | Aleksib (металлическая) | Катовице 2019,3.47

Наклейка | wayLander (металлическая) | Катовице 2019,3.47

Наклейка | MLG | Колумбус 2016,3.47

Наклейка | INS (голографическая) | Рио 2022,3.38

Наклейка | Стэн (голографическая),3.46

Наклейка | cajunb (металлическая) | Кёльн 2015,3.46

Наклейка | FNS | Клуж-Напока 2015,3.45

Наклейка | fnx | Кёльн 2016,3.45

Наклейка | Let's Roll-oll (голографическая),3.45

Наклейка | Skadoodle (металлическая) | Лондон 2018,3.42

Наклейка | XANTARES | Бостон 2018,3.45

Наклейка | Серебро (голографическая),3.42

Наклейка | Сёрфер-К — россыпь наклеек (металлическая),3.42

Наклейка | tonyblack (металлическая) | Катовице 2019,3.42

Наклейка | somebody (металлическая) | Катовице 2019,3.41

Наклейка | Великий магистр высшего ранга (голографическая),3.40

Наклейка | Шерри (голографическая),3.40

Наклейка | YEKINDAR (голографическая) | Рио 2022,3.40

Наклейка | Perfecto (золотая) | Стокгольм 2021,3.40

Наклейка | Virtus.Pro | Кёльн 2016,3.39

Наклейка | n0thing | Колумбус 2016,3.37

Наклейка | tarik (металлическая) | Лондон 2018,3.42

Наклейка | compLexity Gaming (голографическая) | Лондон 2018,3.38

Наклейка | tonyblack (металлическая) | Катовице 2019,3.42

Наклейка | somebody (металлическая) | Катовице 2019,3.41

Наклейка | Великий магистр высшего ранга (голографическая),3.40

Наклейка | Шерри (голографическая),3.40

Наклейка | YEKINDAR (голографическая) | Рио 2022,3.40

Наклейка | Perfecto (золотая) | Стокгольм 2021,3.40

Наклейка | Virtus.Pro | Кёльн 2016,3.39

Наклейка | n0thing | Колумбус 2016,3.37

Наклейка | tarik (металлическая) | Лондон 2018,3.42

Наклейка | compLexity Gaming (голографическая) | Лондон 2018,3.38

Наклейка | tonyblack (металлическая) | Катовице 2019,3.42

Наклейка | somebody (металлическая) | Катовице 2019,3.41

Наклейка | Великий магистр высшего ранга (голографическая),3.40

Наклейка | Шерри (голографическая),3.40

Наклейка | YEKINDAR (голографическая) | Рио 2022,3.40

Наклейка | Perfecto (золотая) | Стокгольм 2021,3.40

Наклейка | Virtus.Pro | Кёльн 2016,3.39

Наклейка | n0thing | Колумбус 2016,3.37

Наклейка | tarik (металлическая) | Лондон 2018,3.42

Наклейка | compLexity Gaming (голографическая) | Лондон 2018,3.38

Наклейка | tonyblack (металлическая) | Катовице 2019,3.42

Наклейка | somebody (металлическая) | Катовице 2019,3.41
